medium_43,0,20.8,1,21.21,0,20.77
medium_44,0,20.6,1,20.85,1,20.91
medium_45,0,20.93,2,21.09,3,21.21
medium_46,2,21.48,0,20.76,1,20.95
medium_47,0,20.93,0,20.33,0,20.66
medium_48,2,22.73,0,20.41,0,20.59
medium_49,0,20.69,0,20.25,0,21.1
medium_50,1,22.88,1,20.58,0,20.56
medium_51,0,20.73,0,20.53,0,20.68
medium_52,0,20.7,0,20.32,0,21.18
medium_53,0,20.87,0,20.9,0,20.69
medium_54,1,20.97,0,20.53,1,22.35
medium_55,1,21.23,0,20.34,0,20.64
medium_56,4,22.23,1,20.86,0,20.74
medium_57,0,20.75,1,20.41,0,20.75
medium_58,1,23.32,0,20.53,0,20.99
medium_59,0,20.79,3,20.82,0,20.7
medium_60,1,20.97,0,20.34,0,20.56
medium_61,0,20.85,1,20.58,0,20.85
medium_62,1,21.12,1,20.35,0,20.7
medium_63,1,20.93,0,20.27,0,20.85
medium_64,1,20.72,0,20.45,1,20.84
medium_65,0,20.92,0,20.43,2,21.53
medium_66,1,20.96,1,20.53,0,20.66
medium_67,0,20.66,0,20.26,0,20.83
medium_68,0,20.61,0,20.48,1,20.85
medium_69,2,21.81,1,20.55,0,20.76
medium_70,2,21.68,1,20.32,2,22.77
medium_71,0,20.8,1,20.97,0,20.63
medium_72,0,20.83,0,20.35,1,21.64
medium_73,0,20.91,1,20.82,0,20.72
medium_74,2,20.73,0,20.46,0,20.77
medium_75,1,20.97,0,20.39,1,21.25
medium_76,1,21.69,0,20.93,2,22.73
medium_77,1,21.28,0,20.3,0,21.07
medium_78,0,20.88,2,20.85,0,20.6
medium_79,1,21.24,0,20.48,0,20.76
medium_80,0,20.69,0,20.25,0,21.19
medium_81,0,20.8,2,20.41,0,20.64
medium_82,0,20.79,4,21.45,0,20.71
medium_83,0,20.8,1,20.54,1,20.83
medium_84,0,20.75,0,20.37,0,21.11
medium_85,0,20.97,0,20.42,0,20.55
medium_86,1,20.87,2,20.97,2,21.2
medium_87,1,20.75,1,20.41,2,22.08
medium_88,0,20.81,1,20.92,3,21.98
medium_89,1,21.41,0,20.38,0,20.53
medium_90,0,20.72,0,20.37,2,20.9
medium_91,1,20.92,0,20.31,0,20.6
medium_92,1,21.1,2,20.96,0,20.8
medium_93,0,20.77,0,20.39,1,20.74
medium_94,1,21.3,0,20.53,1,20.71
medium_95,0,21.05,0,20.38,0,20.69
medium_96,2,21.85,1,20.54,1,21.25
medium_97,3,21.53,0,20.36,0,20.61
medium_98,0,20.73,0,20.65,1,22.16
medium_99,1,20.68,2,21.87,0,20.68
medium_100,2,23.21,0,20.57,0,20.6
hard_0,3,21.39,1,21.55,6,21.53
hard_1,0,20.89,3,23.03,1,20.81
hard_2,3,21.1,2,21.67,2,20.69
hard_3,6,21.83,7,22.15,9,22.32
hard_4,1,21.49,3,20.66,4,21.74
hard_5,3,21.77,3,22.05,0,21.04
hard_6,0,20.95,1,21.17,0,20.83
hard_7,6,21.56,3,20.6,4,21.79
hard_8,1,21.33,9,22.2,2,20.71
hard_9,2,20.73,3,20.74,2,20.77
hard_10,2,20.73,3,20.71,4,21.06
hard_11,1,21.0,3,20.57,4,21.17
hard_12,4,21.68,0,20.26,1,20.67
hard_13,0,20.76,2,21.55,1,20.8
hard_14,1,21.26,1,20.2,0,21.55
hard_15,0,20.82,2,20.95,2,22.9
hard_16,2,21.29,2,20.31,1,20.89
hard_17,3,21.28,5,20.97,2,21.0
hard_18,2,21.29,3,20.57,2,22.2
hard_19,3,21.86,3,23.06,2,21.05
hard_20,3,22.09,1,20.93,0,20.88
hard_21,0,20.79,1,20.48,1,26.28
hard_22,2,22.01,2,21.36,4,22.05
hard_23,0,21.18,1,20.69,1,21.16
hard_24,3,20.89,3,20.53,0,20.63
hard_25,3,21.98,1,20.41,1,21.18
hard_26,0,20.85,4,21.33,1,20.78
hard_27,3,21.5,3,20.79,2,20.76
hard_28,2,21.04,3,21.7,2,20.96
hard_29,1,21.46,5,20.78,4,21.95
hard_30,6,22.54,6,22.3,1,21.36
hard_31,4,22.49,3,21.66,3,22.56
hard_32,3,21.49,6,22.08,0,20.67
hard_33,1,21.13,0,20.38,1,20.71
hard_34,1,21.2,3,20.68,3,20.97
hard_35,6,22.06,5,22.54,5,22.35
hard_36,0,20.93,2,20.74,3,20.86
hard_37,1,20.84,3,21.16,1,20.74
hard_38,3,21.37,7,22.14,4,21.49
hard_39,3,21.49,7,22.95,5,23.59
hard_40,0,20.73,1,20.55,4,21.4
hard_41,1,21.17,2,21.26,4,22.15
hard_42,1,21.03,0,21.73,2,21.04
hard_43,3,21.65,3,20.68,1,21.06
hard_44,1,21.61,2,20.41,5,21.91
hard_45,1,20.76,2,20.74,1,25.52
hard_46,1,20.97,3,21.2,1,21.21
hard_47,2,21.0,2,21.35,0,20.57
hard_48,1,21.31,0,20.2,3,21.48
hard_49,1,20.84,4,20.72,1,21.09
hard_50,3,21.25,0,20.34,3,20.66
hard_51,1,21.09,1,20.96,0,20.62
hard_52,1,21.21,3,20.69,1,20.82
hard_53,0,20.71,3,21.3,1,21.22
hard_54,6,22.1,4,21.51,4,21.5
hard_55,4,22.19,1,20.46,2,21.18
hard_56,2,21.6,2,21.49,4,22.12
hard_57,7,23.15,5,22.94,2,21.99
hard_58,5,21.36,3,21.17,5,21.69
hard_59,4,22.67,1,20.52,1,20.86
hard_60,1,21.12,4,21.51,1,21.04
hard_61,1,20.71,3,21.12,1,20.61
hard_62,2,21.12,2,21.06,3,22.39
hard_63,2,20.79,0,20.36,0,20.78
hard_64,4,21.95,4,21.02,2,21.21
hard_65,5,21.69,2,21.94,3,21.27
hard_66,3,21.72,2,20.6,6,21.36
hard_67,4,21.73,0,20.83,1,20.77
hard_68,2,21.51,2,21.19,2,21.21
hard_69,2,21.43,4,21.09,1,21.06
hard_70,2,21.02,2,21.2,10,24.21
hard_71,5,24.53,3,21.76,2,21.05
hard_72,2,21.66,4,21.23,1,20.74
hard_73,2,20.93,1,20.84,0,21.02
hard_74,2,20.97,5,21.56,3,21.35
hard_75,2,21.64,3,21.3,1,20.88
hard_76,6,21.83,2,20.95,2,21.66
hard_77,5,25.58,0,20.34,1,20.87
hard_78,6,22.11,4,23.68,3,20.95
hard_79,1,20.77,2,20.94,2,21.06
hard_80,3,21.24,1,20.39,0,21.03
hard_81,5,21.7,3,20.71,3,21.4
hard_82,0,20.82,0,20.37,1,21.09
hard_83,6,22.19,2,20.79,7,22.82
hard_84,2,22.48,1,20.44,3,20.97
hard_85,5,21.54,1,20.53,3,21.23
hard_86,5,21.22,4,21.77,4,21.25
hard_87,0,20.85,2,21.45,1,20.82
hard_88,2,21.32,2,20.96,2,20.98
hard_89,5,22.21,1,20.4,2,21.54
hard_90,3,20.94,4,21.27,4,21.32
hard_91,2,20.86,5,20.83,0,21.43
hard_92,5,22.32,3,20.79,0,20.78
hard_93,3,21.87,1,21.1,1,20.97
hard_94,7,24.99,1,20.44,4,22.09
hard_95,2,20.96,3,21.38,4,21.02
hard_96,2,21.44,2,20.84,0,20.73
hard_97,1,21.28,1,20.69,5,21.27
hard_98,1,21.93,2,20.82,1,20.98
hard_99,4,21.67,2,20.59,1,21.12
hard_100,2,20.99,4,21.59,4,22.79
