hard_29 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_30 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_31 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,6,20.81,out-of-bounds,60
hard_32 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_33 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_34 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,8,20.95,out-of-bounds,60
hard_35 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_36 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_37 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_38 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_39 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_40 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_41 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,9,20.54
hard_42 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_43 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_44 | nmpc_short_controls_first_model_mse.pth,9,20.64,out-of-bounds,60,out-of-bounds,60
hard_45 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_46 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_47 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_48 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_49 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_50 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_51 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_52 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_53 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_54 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_55 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_56 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,7,20.46,out-of-bounds,60
hard_57 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_58 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_59 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_60 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_61 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_62 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_23 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_24 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_25 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_26 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,16,21.71,out-of-bounds,60
hard_27 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,13,21.34,out-of-bounds,60
hard_28 | nmpc_short_controls_first_model_old_l1.pth,13,24.72,out-of-bounds,60,out-of-bounds,60
hard_29 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_30 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,13,20.82,out-of-bounds,60
hard_31 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,15,20.97
hard_32 | nmpc_short_controls_first_model_old_l1.pth,7,20.74,out-of-bounds,60,out-of-bounds,60
hard_33 | nmpc_short_controls_first_model_old_l1.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_34 | nmpc_short_controls_first_model_old_l1.pth,13,21.88,out-of-bounds,60,13,27.11
